"","latitude","longitude"
"1666297",37.39,-105.3361
"1666725",37.085,-105.4963
"1667785",37.4353,-105.5123
"1668832",37.4159,-105.1587
"1668910",37.3904,-105.3634
"1669345",37.3786,-105.429
"1669782",37.3956,-105.4369
"1670223",37.4394,-105.4314
"1670663",37.4351,-105.4627
"1671106",37.4388,-105.48
"1671548",38.0321,-105.3062
"1671786",38.1963,-105.598
"1672774",38.1766,-105.3141
"1673572",38.0722,-105.3671
"1673574",38.1195,-105.5777
"1674642",39.5201,-104.7851
"1675620",39.4617,-104.8911
"1675679",39.4254,-104.7043
"1676737",39.5531,-104.8954
"1677816",39.528,-104.9532
"1678095",39.4093,-104.912
"1678399",39.535,-104.7298
"1678511",39.5597,-104.6976
"1679505",39.3475,-104.8649
"1680580",39.4828,-104.9117
"1681418",39.5404,-104.9123
"1682495",39.5025,-104.6967
"1683254",39.5196,-104.7301
"1683507",39.3311,-104.9471
"1683517",39.3745,-104.8145
"1683519",39.485,-104.9089
"1684595",39.2108,-104.8997
"1684616",39.4386,-104.7321
"1684620",39.5137,-104.9085
"1685294",39.3911,-104.9038
"1686354",39.5194,-104.8013
"1687048",39.3311,-104.6708
"1687654",39.4506,-104.7038
"1688577",39.5256,-105.006
"1688941",39.4615,-104.8919
"1689014",39.4984,-104.7988
"1690045",39.4709,-105.071
"1690469",39.3872,-104.7127
"1691468",39.4258,-104.8931
"1691471",39.5616,-104.9503
"1692267",39.3315,-104.9611
"1693282",39.4441,-104.8723
"1693473",39.4429,-104.874
"1694400",39.5589,-104.9232
"1694639",39.5462,-104.9655
"1695608",39.5219,-104.9918
"1696602",39.4982,-104.8909
"1697625",39.5555,-104.9483
"1697851",39.52,-104.9446
"1697941",39.285,-104.947
"1698569",39.4971,-104.8796
"1699495",39.504,-104.7253
"1700544",39.1405,-104.9061
"1700551",39.3726,-104.9202
"1701604",39.5203,-104.8988
"1702137",39.5521,-104.9567
"1703163",39.4504,-104.7122
"1703972",39.5339,-104.9564
"1704930",39.4435,-105.0821
"1704960",39.4573,-104.7427
"1706006",39.4728,-104.8926
"1706098",39.3818,-104.9487
"1707171",39.3224,-104.9149
"1707978",39.1949,-104.9333
"1708993",39.3609,-104.8073
"1709245",39.5371,-104.7908
"1709393",39.4618,-104.8921
"1709579",39.3432,-104.8929
"1710611",39.3859,-104.8529
"1711518",39.2406,-104.9269
"1711875",39.2495,-104.9675
"1712057",39.4606,-104.893
"1712929",39.149,-104.7713
"1713154",39.5518,-104.6933
"1713410",38.8232,-107.706
"1713511",38.6853,-108.0743
"1713594",38.8128,-107.8031
"1714472",38.8702,-107.5978
"1714510",38.8938,-107.968
"1714776",38.8394,-107.7985
"1715498",38.8319,-107.967
"1716277",38.8421,-107.5748
"1717342",38.8578,-107.8283
"1718382",38.8856,-107.6013
"1718517",38.8085,-107.661
"1718525",38.6793,-107.6369
"1718554",38.9075,-107.9118
"1719579",38.7402,-108.0451
"1719987",38.8617,-107.6546
"1720880",39.0431,-107.966
"1721165",39.0392,-108.003
"1722169",38.8496,-107.566
"1722346",38.8128,-107.8072
"1722678",39.7202,-104.9368
"1722748",39.6656,-104.9657
"1723804",39.7264,-104.9489
"1724790",39.6318,-105.0463
"1725559",39.72,-104.9175
"1726593",39.7284,-104.9431
"1726594",39.7603,-105.0499
"1727669",39.7169,-104.9223
"1728695",39.7588,-105.0417
"1729674",39.7504,-105.0015
"1729704",39.6826,-105.0273
"1730609",39.6679,-104.944
"1731344",39.731,-104.9635
"1732017",39.6999,-104.9512
"1732065",39.6596,-104.876
"1732311",39.687,-104.9235
"1733041",39.6762,-105.0361
"1734030",39.777,-104.9844
"1734152",39.7282,-104.9544
"1735209",39.7152,-104.9285
"1735381",39.7155,-104.9914
"1735576",39.7498,-105.0288
"1735585",39.758,-104.874
"1736421",39.7162,-104.9193
"1736623",39.7183,-104.915
"1736695",39.7054,-104.9754
"1737280",39.7971,-104.7452
"1737457",39.69,-104.9158
"1737515",39.6613,-105.0547
"1738155",39.6468,-104.911
"1739090",39.7026,-104.9737
"1739511",39.6917,-104.9725
"1740478",39.733,-104.9857
"1740975",39.7527,-104.8824
"1741986",39.7326,-104.9555
"1742131",39.7606,-105.0316
"1742443",39.6847,-104.9832
"1742687",39.6795,-104.966
"1742973",39.735,-104.9226
"1743203",37.6009,-108.9951
"1744174",39.6501,-106.6199
"1744557",39.3793,-106.9249
"1745618",39.7332,-106.6806
"1746568",39.648,-106.3258
"1747478",39.645,-106.3953
"1748475",39.6166,-106.9563
"1749475",39.6441,-106.9385
"1749730",39.6427,-106.5179
"1750100",39.4034,-107.1066
"1751169",39.6456,-106.9545
"1751735",39.5944,-106.7504
"1751887",39.6321,-106.9026
"1752293",39.4041,-104.2086
"1752295",39.5482,-104.1273
"1753356",39.3538,-104.5051
"1754356",39.226,-104.6064
"1754400",39.2883,-104.4521
"1755262",39.536,-104.5933
"1755326",39.4109,-104.2391
"1756368",39.2016,-104.4703
"1756917",39.1503,-104.2359
"1757618",39.1867,-104.2802
"1757747",38.9469,-103.758
"1758723",39.4837,-104.5646
"1759756",39.5247,-104.5229
"1760213",39.3876,-104.5869
"1761248",39.157,-104.5034
"1762254",39.3537,-104.6307
"1762282",39.1721,-103.8303
"1762639",39.3908,-104.3628
"1763593",39.3453,-104.6494
"1764130",39.547,-104.127
"1764525",39.4415,-104.4449
"1764849",39.0804,-104.2931
"1765876",38.5238,-104.6478
"1766130",39.0888,-104.108
"1766133",39.0988,-104.7629
"1766928",39.0985,-104.8343
"1767859",38.9831,-104.6904
"1768712",38.7969,-104.1652
"1768783",39.0211,-104.3764
"1768785",38.9052,-104.8491
"1769864",39.1125,-104.859
"1770943",38.7989,-104.8386
"1771981",38.83,-104.797
"1772217",39.0471,-104.8302
"1773234",38.8497,-104.8537
"1774255",38.631,-104.4415
"1774591",39.0999,-104.6445
"1775438",38.872,-104.7262
"1776514",39.0503,-104.7704
"1776515",38.8161,-104.8645
"1777587",38.9163,-104.7418
"1777873",38.668,-104.6836
"1778689",38.848,-104.8911
"1779707",38.7761,-104.7294
"1780740",39.0537,-104.8387
"1781071",38.8611,-104.7612
"1782066",38.9384,-104.8426
"1783131",39.0267,-104.7478
"1784155",38.8437,-104.8052
"1785196",38.6911,-104.6817
"1786229",38.9353,-104.847
"1787158",38.7909,-104.8115
"1788109",38.8618,-104.8143
"1789125",38.9004,-104.7836
"1790103",38.8058,-104.8366
"1791028",38.8656,-104.7852
"1791760",38.9438,-104.7816
"1792795",39.1184,-104.7516
"1793755",38.9621,-104.606
"1793808",39.041,-104.8241
"1794567",38.954,-104.6005
"1795454",38.932,-104.8558
"1796360",38.8723,-104.7346
"1796432",38.7835,-104.8293
"1797336",39.1128,-104.8116
"1797373",38.7947,-104.7401
"1798099",39.0139,-104.7449
"1799097",38.8488,-104.7979
"1799397",38.9172,-104.7489
"1799690",38.6273,-104.6802
"1800635",38.7978,-104.8412
"1800781",38.7425,-104.7251
"1801842",38.8339,-104.8416
"1802786",38.9315,-104.7577
"1802840",38.8647,-104.7887
"1803772",39.0835,-104.8387
"1804817",38.886,-104.7824
"1805825",38.892,-104.7281
"1806065",38.8504,-104.7307
"1807143",38.6822,-104.6798
"1808098",38.9328,-104.7346
"1808226",38.7748,-104.8328
"1809305",38.9926,-104.5974
"1810315",38.8629,-104.8651
"1810548",38.9504,-104.727
"1810860",38.8844,-104.7092
"1811566",39.0939,-104.65
"1812587",38.7734,-104.8291
"1812718",38.9206,-104.7118
"1812887",39.1168,-104.8577
"1813081",38.9534,-104.3117
"1814138",38.91,-104.7267
"1815087",38.9989,-104.7233
"1815246",38.8901,-104.708
"1815866",38.8698,-104.7907
"1816547",38.8144,-104.8612
"1816762",38.9088,-104.8699
"1817442",38.853,-104.8008
"1817593",39.0939,-104.5341
"1818080",38.8422,-104.7199
"1818293",38.7129,-104.6941
"1818696",38.9616,-104.6118
"1819111",38.9328,-104.7656
"1819597",38.8554,-104.7605
"1819701",39.0759,-104.6278
"1820096",38.9122,-104.5587
"1820508",38.8503,-104.8556
"1820791",38.8491,-104.5528
"1821153",38.856,-104.8191
"1821532",38.8695,-104.8617
"1821786",38.7589,-104.7298
"1822066",38.8584,-104.8297
"1822375",38.9149,-104.7064
"1822520",38.9487,-104.3372
"1822794",38.9365,-104.8373
"1823075",38.9708,-104.7546
"1823348",39.041,-104.7379
"1823625",39.1195,-104.9149
"1823820",38.4213,-105.0002
"1824846",38.3841,-105.162
"1825277",38.342,-105.492
"1825494",38.4431,-105.04
"1826445",38.4298,-105.2314
"1827522",38.4777,-105.2363
"1828553",38.3137,-105.6306
"1829628",38.4507,-105.2192
"1830677",38.3086,-105.6417
"1831753",38.4523,-105.1967
"1832825",38.4727,-105.2466
"1833052",38.4622,-105.0277
"1834122",38.454,-105.2384
"1834989",38.3471,-105.5044
"1835100",38.3834,-105.1335
"1835606",38.4718,-105.2325
"1836434",38.3787,-105.6895
"1836661",38.6336,-105.555
"1836887",38.3242,-105.0433
"1836920",38.2955,-105.5208
"1837812",38.465,-105.3089
"1838510",39.5413,-107.3269
"1839382",39.5502,-107.768
"1840427",39.5308,-107.3224
"1840537",39.5483,-107.7873
"1841226",39.4779,-107.2923
"1842130",39.5664,-107.3505
"1843174",39.4113,-107.6457
"1843324",39.5681,-107.3556
"1844328",39.3978,-107.2227
"1845405",39.4582,-107.1839
"1846476",39.5072,-107.3162
"1847452",39.6194,-107.4194
"1847773",39.3983,-107.2194
"1848087",39.5885,-107.674
"1848398",39.4438,-107.3166
"1849275",39.4408,-107.3149
"1849683",39.5414,-107.7682
"1850422",39.4346,-107.5147
"1850624",39.5376,-107.7878
"1851041",39.8382,-105.4783
"1851721",39.9216,-105.4997
"1852622",39.9065,-105.5111
"1853533",39.9034,-105.4628
"1854568",39.9209,-105.5024
"1855060",39.9231,-105.4688
"1855452",39.0802,-107.1889
"1855454",38.9603,-106.9908
"1856527",38.4843,-106.6742
"1857518",38.6391,-106.9408
"1858595",38.5402,-106.9238
"1859615",38.2885,-107.5549
"1860307",38.4249,-106.6192
"1860494",39.0791,-107.1906
"1861569",38.5557,-106.9286
"1862070",38.1513,-107.2982
"1862188",38.3401,-107.0943
"1863197",38.5985,-106.5313
"1864175",39.0979,-107.3935
"1864856",39.0752,-107.2067
"1864992",38.8947,-106.9685
"1865358",40.1625,-106.5441
"1865439",40.0063,-105.7988
"1865862",40.1165,-106.5171
"1866014",40.1715,-105.8964
"1866579",40.0601,-106.3962
"1867588",40.14,-106.532
"1867832",40.0911,-106.2
"1868910",40.0015,-105.8725
"1869610",40.2611,-105.8469
"1869796",40.0071,-105.8862
"1870611",40.1918,-105.8696
"1870773",39.9574,-105.8292
"1870908",40.1997,-105.9258
"1871440",38.052,-107.3039
"1871769",37.5166,-105.1472
"1872000",37.6491,-104.9336
"1872965",37.6332,-104.7882
"1873926",37.6758,-105.2317
"1873927",37.6894,-105.0621
"1873936",37.7529,-104.8389
"1874403",37.817,-105.0862
"1874560",37.4903,-104.7604
"1874670",37.4631,-104.9038
"1875010",37.5725,-104.8511
"1875219",37.6264,-104.7864
"1875222",37.6034,-104.9905
"1876290",37.68,-104.65
"1876535",39.5884,-105.075
"1877587",39.7005,-105.0985
"1878660",39.6853,-105.2902
"1878846",39.7664,-105.2382
"1878858",39.8153,-105.1533
"1879796",39.5561,-105.3114
"1880785",39.7082,-105.3565
"1880942",39.494,-105.3497
"1881957",39.8947,-105.0646
"1882176",39.581,-105.0762
"1883202",39.7866,-105.2811
"1884272",39.8826,-105.1056
"1885342",39.5061,-105.3359
"1885655",39.4839,-105.2434
"1886700",39.6212,-105.2542
"1887416",39.5677,-105.308
"1888490",39.6183,-105.2793
"1889513",39.6321,-105.1448
"1889762",39.5854,-105.3672
"1890251",39.5795,-105.2789
"1891330",39.6835,-105.0758
"1892265",39.906,-105.0571
"1892312",39.5891,-105.1006
"1893198",39.8281,-105.0712
"1893303",39.6918,-105.0903
"1893337",39.5769,-105.1635
"1893488",39.6082,-105.1371
"1894567",39.4619,-105.3646
"1894885",39.7736,-105.0589
"1895857",39.4722,-105.3913
"1896793",39.8171,-105.1774
"1897870",39.8502,-105.1009
"1898671",39.8239,-105.1823
"1898751",39.7738,-105.3864
"1899563",39.8143,-105.3945
"1900495",39.7674,-105.2262
"1900724",39.7606,-105.1471
"1900889",39.7789,-105.1225
"1900899",39.7564,-105.1468
"1901971",39.5839,-105.3653
"1902881",39.8227,-105.1221
"1903066",39.6837,-105.1222
"1903623",39.831,-105.1229
"1904070",39.7593,-105.1684
"1904141",39.8817,-105.3903
"1905145",39.5403,-105.0963
"1906213",39.6774,-105.1367
"1907292",39.5886,-105.1004
"1908270",39.5722,-105.1221
"1909119",39.7667,-105.1142
"1910178",39.627,-105.0788
"1910183",39.7654,-105.1005
"1911055",39.6374,-105.3225
"1911060",39.6086,-105.1397
"1911296",39.4276,-105.3074
"1911912",39.6071,-105.0646
"1912231",39.7197,-105.2472
"1913310",39.6478,-105.0676
"1913625",39.618,-105.1303
"1914692",39.7148,-105.3551
"1914859",39.8142,-105.151
"1914927",39.7077,-105.1602
"1914930",39.6982,-105.0922
"1915470",39.6244,-105.3068
"1916549",39.6923,-105.0915
"1916901",39.8084,-105.1115
"1917558",39.9055,-105.0572
"1918635",39.6126,-105.137
"1919598",39.5973,-105.2959
"1919901",39.5636,-105.3236
"1919994",39.5566,-105.2466
"1921010",39.8713,-105.0677
"1921119",39.8174,-105.155
"1921811",39.6209,-105.1037
"1922819",39.6516,-105.3357
"1923397",39.8959,-105.3508
"1924466",39.808,-105.0913
"1924534",39.7961,-105.0854
"1925200",39.7631,-105.1211
"1925521",39.8391,-105.1178
"1926577",39.6176,-105.344
"1927372",39.6393,-105.3164
"1927788",39.6544,-105.3791
"1927808",39.5869,-105.1655
"1928390",39.7196,-105.2108
"1928861",39.6813,-105.1581
"1929847",39.8242,-105.162
"1930445",39.7224,-105.1712
"1930532",39.8084,-105.1944
"1931211",39.8488,-105.1622
"1931887",39.6855,-105.0723
"1932398",39.9044,-105.3568
"1932516",39.6878,-105.279
"1932771",40.6589,-106.5781
"1933838",40.4418,-106.3748
"1934130",40.7081,-106.2544
"1934171",40.9763,-106.3942
"1935072",40.5213,-106.0294
"1935224",39.2921,-103.0631
"1935385",39.2593,-102.4842
"1935774",39.4915,-102.8229
"1936848",39.4166,-102.2036
"1937919",39.1948,-103.118
"1937939",39.3045,-102.6089
"1938691",39.3017,-102.9836
"1938763",39.3046,-102.6036
"1939820",39.3046,-102.5977
"1939832",39.2147,-102.7857
"1940902",39.2972,-103.0625
"1941016",39.1274,-102.9221
"1941210",39.4745,-102.299
"1941308",39.2145,-102.2954
"1941431",39.4484,-102.1117
"1941661",39.3863,-102.3718
"1941832",39.1278,-102.6745
"1941946",38.4331,-102.5544
"1942071",38.4797,-102.7735
"1943097",38.4532,-103.1634
"1943282",38.3349,-103.3427
"1943402",38.2816,-102.7941
"1943566",38.4677,-102.2164
"1944396",38.2799,-102.9501
"1945335",38.4479,-102.6746
"1946322",38.5266,-103.1636
"1946426",38.4819,-102.7844
"1946567",37.3369,-104.1084
"1947606",37.212,-104.7258
"1947927",37.2528,-104.3743
"1948283",37.3593,-104.7734
"1949361",37.1751,-104.4726
"1949385",37.2128,-104.4927
"1949402",37.2638,-104.3246
"1950105",37.2458,-103.3555
"1950824",37.6513,-104.3243
"1951343",40.6421,-103.2376
"1952139",40.7023,-103.1945
"1952658",40.5689,-102.7121
"1953325",40.5147,-102.9906
"1954404",40.8736,-103.0571
"1954405",40.629,-103.209
"1955461",40.6609,-103.2212
"1956226",40.7595,-103.0661
"1956241",40.6309,-103.2047
"1957285",40.6183,-103.2157
"1957427",40.5537,-103.4859
"1957430",40.7385,-103.0567
"1957609",39.2573,-106.3173
"1958671",39.1601,-106.2816
"1959744",39.0693,-106.4365
"1960323",39.2522,-106.3006
"1960528",39.072,-106.4673
"1960565",39.2386,-106.3686
"1960760",39.1995,-106.3653
"1961018",38.9836,-103.2209
"1961024",39.4861,-103.2613
"1961129",38.6779,-103.7049
"1962208",38.7245,-103.6262
"1962853",38.7357,-103.5345
"1963641",38.7778,-103.6043
"1963667",38.7911,-103.2004
"1963699",38.6939,-103.608
"1964098",39.1327,-103.4701
"1964168",38.6409,-103.2563
"1964305",39.2585,-103.6901
"1964385",39.2667,-103.6944
"1964476",39.2669,-103.6952
"1965474",39.3255,-103.5848
"1966546",38.7421,-103.5357
"1966768",39.1305,-103.4701
"1967567",39.4134,-103.2854
"1967907",37.2584,-107.793
"1968928",37.2141,-108.0916
"1969059",37.4123,-107.8284
"1969877",37.2736,-107.8749
"1970955",37.2226,-107.6097
"1971999",37.1112,-108.1445
"1973032",37.3875,-107.8455
"1973946",37.3352,-107.6082
"1974936",37.2479,-107.5999
"1974969",37.2952,-107.866
"1975632",37.2379,-107.5949
"1976682",37.4236,-107.7994
"1976973",37.1896,-107.7204
"1977264",37.1978,-108.1264
"1977364",37.2714,-107.8904
"1978146",37.262,-107.9951
"1978587",37.2526,-107.9456
"1979493",37.0999,-107.8594
"1979921",37.596,-107.8144
"1980568",37.1585,-107.6264
"1981620",37.1377,-108.2289
"1982635",37.2268,-107.9723
"1983701",37.093,-108.1304
"1984728",37.2254,-107.8645
"1984757",37.3083,-107.5558
"1984883",37.1804,-108.0363
"1985858",37.5978,-107.8253
"1986550",37.2462,-107.8766
"1987300",37.2443,-107.9483
"1987559",37.177,-108.152
"1987745",37.2741,-107.8764
"1988369",37.4046,-107.837
"1988499",37.3644,-107.6906
"1988854",37.1723,-107.8123
"1989217",37.2895,-107.8773
"1989525",37.157,-107.8563
"1989950",37.1379,-107.6289
"1990123",37.2812,-107.8545
"1990296",40.6024,-105.2765
"1991192",40.5287,-105.1194
"1992228",40.2632,-105.1637
"1992590",40.5872,-104.963
"1993669",40.2934,-105.2692
"1994707",40.5205,-105.2564
"1995574",40.5538,-105.1289
"1996615",40.6364,-105.3684
"1997217",40.4407,-105.0619
"1998234",40.6079,-105.0422
"1999241",40.6732,-104.9411
"1999505",40.6516,-104.9994
"1999688",40.7385,-105.0833
"2000764",40.7257,-104.9662
"2001656",40.6711,-105.0639
"2001751",40.3775,-105.5331
"2001794",40.4708,-105.4364
"2002125",40.3551,-105.4937
"2002539",40.47,-105.3092
"2003484",40.4018,-105.4878
"2004446",40.3302,-105.5221
"2005519",40.751,-105.4096
"2006590",40.6263,-105.3912
"2007239",40.635,-105.1817
"2008314",40.5759,-105.0858
"2009348",40.5857,-105.1317
"2010427",40.5707,-105.1121
"2011455",40.5562,-105.0643
"2012358",40.5998,-105.1151
"2013419",40.5876,-105.1473
"2014393",40.5373,-105.0291
"2014684",40.5541,-105.07
"2015658",40.6169,-105.0541
"2016570",40.5999,-105.1175
"2017649",40.5963,-105.0908
"2018512",40.557,-105.1086
"2019591",40.6074,-105.0526
"2019630",40.86,-105.5087
"2020449",40.6068,-105.0634
"2021521",40.4968,-105.0688
"2022402",40.6806,-105.1142
"2022522",40.5438,-105.1597
"2022982",40.5663,-105.5875
"2023330",40.5468,-105.0944
"2024364",40.5407,-105.1187
"2025276",40.5653,-104.9811
"2026355",40.5578,-105.0597
"2026838",40.5725,-105.0147
"2026986",40.5968,-105.1329
"2028063",40.5393,-105.1185
"2028067",40.7398,-105.2118
"2028452",40.6166,-105.1669
"2028739",40.3656,-105.1357
"2029470",40.3385,-105.0895
"2030520",40.365,-105.1006
"2031280",40.4146,-105.2494
"2031332",40.3833,-105.139
"2031949",40.3666,-105.0992
"2033015",40.4262,-105.1162
"2034079",40.3926,-105.1587
"2035158",40.3748,-104.9708
"2035652",40.4199,-105.0759
"2035660",40.4326,-105.0923
"2036739",40.458,-105.0641
"2037491",40.4063,-105.1137
"2037547",40.4183,-105.1159
"2037821",40.6754,-105.215
"2038869",40.611,-105.2702
"2039139",40.7335,-105.4052
"2040080",40.7643,-105.1988
"2041102",40.5021,-105.0834
"2041127",40.5489,-105.1307
"2041620",40.5192,-105.1593
"2042647",40.4765,-104.9685
"2043534",40.5321,-105.0253
"2044532",40.6108,-105.0412
"2045553",40.6051,-105.0638
"2046382",40.5687,-105.1194
"2046547",40.3922,-105.0539
"2047626",40.4524,-105.0856
"2048493",40.8521,-105.3998
"2049548",40.442,-105.1067
"2050503",40.6217,-105.0647
"2050717",40.58,-105.22
"2050914",40.4256,-105.0218
"2051800",40.4152,-105.1048
"2051816",40.3297,-105.1451
"2051817",40.5208,-105.1043
"2052243",40.5161,-105.1026
"2052865",40.4574,-105.4244
"2052896",40.2797,-105.3636
"2053821",40.5299,-105.0661
"2053905",40.3217,-105.0773
"2054249",40.472,-104.952
"2054380",40.374,-105.2889
"2055278",40.2696,-105.1691
"2056195",40.4955,-105.0567
"2057269",40.6348,-105.1487
"2058195",40.6215,-105.0637
"2059270",40.3464,-105.5217
"2060349",40.546,-105.0731
"2061207",40.6986,-105.5846
"2061208",40.6233,-105.2588
"2061350",40.6374,-105.0817
"2062397",40.5884,-105.0664
"2062476",40.3761,-105.1486
"2062699",40.5462,-105.087
"2062801",40.6273,-105.1437
"2063027",40.4347,-105.1266
"2063326",40.8187,-105.5118
"2064391",40.5045,-105.0514
"2065129",40.5872,-105.0863
"2066168",40.543,-105.0542
"2066293",40.5636,-105.0738
"2066297",40.4158,-105.0499
"2066708",40.6075,-105.0388
"2066938",40.3885,-105.048
"2067245",40.3863,-105.1633
"2067842",40.4087,-105.0959
"2068616",40.4721,-104.9772
"2069614",40.569,-105.07
"2070693",40.4424,-105.103
"2071756",40.5719,-105.1006
"2071846",40.5633,-105.0872
"2072899",40.5964,-105.103
"2072905",40.4666,-105.4275
"2073713",40.4113,-105.0185
"2073866",40.7386,-105.4047
"2073936",40.943,-105.079
"2074057",40.9766,-105.0793
"2074172",40.5658,-105.1256
"2074181",40.3763,-105.3027
"2074506",40.4187,-105.1895
"2074514",40.5023,-105.068
"2075590",40.7842,-105.0971
"2076146",40.2726,-105.165
"2076908",40.5316,-105.088
"2077010",40.6066,-105.062
"2077111",40.5914,-105.105
"2077134",40.7206,-105.415
"2078066",40.5179,-105.0563
"2078131",40.4875,-105.102
"2078325",40.7488,-105.4317
"2078411",40.5097,-105.0624
"2078468",40.4182,-105.0494
"2078517",40.7228,-105.068
"2079581",40.5809,-105.0923
"2079786",40.2843,-105.1608
"2080865",40.3778,-105.1202
"2081226",40.5504,-105.0328
"2081581",40.5556,-105.1221
"2082514",40.5463,-105.1003
"2082536",40.3942,-105.0565
"2083540",40.8621,-105.3669
"2083728",40.5707,-105.1043
"2083760",40.5068,-104.9522
"2084031",40.6221,-105.2681
"2084071",40.7079,-105.0072
"2085030",40.4247,-105.173
"2085159",40.7094,-105.002
"2085268",40.5636,-105.2063
"2085317",40.3491,-105.5036
"2086205",40.3817,-105.1056
"2086486",40.5712,-105.1279
"2086600",40.5559,-105.1207
"2086959",40.5846,-105.0945
"2087096",40.5173,-105.1718
"2087236",40.5158,-105.1022
"2087301",40.6159,-105.2637
"2088304",40.4716,-104.9603
"2088376",40.5656,-105.0479
"2088560",40.4222,-105.1156
